id,tokens,ner_tags
36011,"['The', 'German', 'Ardennes', 'offensive', 'in', 'mid-December', 'forced', 'the', 'division', 'to', 'withdraw', 'to', 'defensive', 'positions', 'near', 'Elsenborn', 'Ridge', ',', 'where', 'the', 'German', 'drive', 'was', 'halted', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
69776,"['Being', 'low', 'in', 'the', 'Stroud', 'Valleys', ',', 'and', 'an', 'already', 'formed', 'crossing', 'point', ',', 'Dudbridge', 'was', 'a', 'natural', 'point', 'of', 'congregation', 'for', 'transport', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
27846,"['Crépel', 'began', 'snowboarding', 'at', 'the', 'age', 'of', 'six', 'in', 'the', 'Pyrenean', 'resort', 'of', 'La', 'Mongie', '(', 'Hautes-Pyrénées', ')', 'on', 'a', 'customised', 'board', 'specially', 'designed', 'for', 'a', 'small', 'child', 'with', 'ski', 'bindings', ',', 'soon', 'earning', 'the', 'nickname', ""'Little"", 'Monkey', ""'"", 'for', 'his', 'agility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
105667,"['The', 'land', 'of', 'the', 'Regency', 'is', 'predominantly', 'hilly', ',', 'especially', 'in', 'the', 'southern', 'area', 'of', 'the', 'Regency', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
82450,"['The', 'town', 'is', 'close', 'to', 'the', 'Victorian', 'Alps', 'and', 'various', 'alpine', 'national', 'parks', 'including', 'the', 'Mount', 'Buffalo', 'National', 'Park', '.']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
96767,"['On', '23', 'September', '2009', ',', 'Gerard', 'Ambassa', 'Guy', 'was', 'sent', 'off', 'in', 'a', 'league', 'game', 'after', 'two', 'bookable', 'offenses', ',', 'but', 'TSW', 'Pegasus', 'won', '4:0', 'over', 'Citizen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85793,"['Telegraph', 'Island', 'is', 'situated', 'in', 'a', 'fjord', 'at', 'the', 'northern', 'end', 'of', 'the', 'Musandam', 'Peninsula', ',', 'which', 'forms', 'part', 'of', 'the', 'Oman', 'mountain', 'range', 'described', 'by', 'the', 'geologist', 'George', 'Martin', 'Lees', 'as', '``', 'projecting', 'like', 'a', 'spur', 'into', 'the', 'vitals', 'of', 'Persia', '``', '(', 'today', ""'s"", 'Iran', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
87578,"['He', 'has', 'held', 'a', 'number', 'of', 'important', 'painting', 'residencies', 'including', ':', 'Red', 'Gate', 'Gallery', 'in', 'Beijing', ':', 'Bundanon', 'Trust', 'Studios', ',', 'New', 'South', 'Wales', ':', 'Your', 'Friend', 'the', 'Enemy', '-', 'Painting', 'Project', 'to', 'Gallipoli', ':', 'Yellow', 'Mountain', ',', 'China', ',', 'and', 'Queenstown', ',', 'New', 'Zealand', 'through', 'The', 'Nock', 'Art', 'Foundation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75083,"['The', 'Valley', 'provides', 'access', 'to', 'nearby', 'destinations', 'such', 'as', 'the', 'back', 'side', 'of', 'Half', 'Dome', ',', 'Clouds', 'Rest', 'and', 'the', 'High', 'Sierra', 'Camp', 'at', 'Merced', 'Lake', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50367,"['The', 'Rockies', 'shield', 'Spokane', 'from', 'some', 'of', 'the', 'winter', 'season', ""'s"", 'coldest', 'air', 'masses', 'traveling', 'southward', 'across', 'Canada', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
92135,"['Mount', 'Bintumani', '(', 'also', 'known', 'as', 'Loma', 'Mansa', ')', 'is', 'the', 'highest', 'peak', 'in', 'Sierra', 'Leone', 'and', 'the', 'Loma', 'Mountains', ',', 'at', '.']","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]"
54406,"['Ushba', '(', ')', 'is', 'one', 'of', 'the', 'most', 'notable', 'peaks', 'of', 'the', 'Caucasus', 'Mountains', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
106756,"['The', 'first', 'serious', 'climbing', 'expedition', 'to', 'pass', 'through', 'the', 'Outer', 'Sanctuary', 'was', 'that', 'of', 'T.', 'G.', 'Longstaff', ',', 'who', 'climbed', 'Trisul', 'I', 'in', '1907', 'via', 'the', 'eponymous', 'glacier', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
29183,"['According', 'to', 'a', '2001', 'report', ',', 'out', 'of', 'over', '100', 'private', 'schools', 'in', 'Montana', ',', 'Mount', 'Ellis', 'was', 'one', 'of', 'only', 'ten', 'accredited', 'under', 'state', 'education', 'standards', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22135,"['The', 'hill', 'on', 'which', 'Givat', 'Hamivtar', 'was', 'established', 'was', 'the', 'site', 'of', 'a', 'Jordanian', 'fort', ',', 'one', 'of', 'a', 'series', 'of', 'military', 'installations', 'blocking', 'Jewish', 'access', 'to', 'Mount', 'Scopus', 'and', 'cutting', 'off', 'Hadassah', 'Hospital', ',', 'the', 'Hebrew', 'University', ',', 'and', 'the', 'National', 'Library', 'of', 'Israel', 'from', 'West', 'Jerusalem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35050,"['SyFy', 'ranked', '``', 'Year', 'of', 'Hell', '``', 'as', 'the', 'sixth', 'best', 'time', 'travel', 'plot', 'in', '``', 'Star', 'Trek', '``', ',', 'in', '2016', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
21033,"['The', 'Brunswick', 'Monument', 'is', 'a', 'mausoleum', 'built', 'in', '1879', 'in', 'the', 'Jardin', 'des', 'Alpes', 'in', 'Geneva', ',', 'Switzerland', 'to', 'commemorate', 'the', 'life', 'of', 'Charles', 'II', ',', 'Duke', 'of', 'Brunswick', '(', '1804–1873', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112993,"['It', 'is', 'the', 'highest', 'summit', 'of', 'the', 'range', 'lying', 'between', 'the', 'Rhine', ',', 'Aare', 'and', 'Limmat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
125046,"['The', 'New', 'South', 'Wales', 'scheme', 'has', 'been', 'favorably', 'evaluated', 'by', 'the', 'New', 'South', 'Wales', 'Bureau', 'of', 'Crime', 'Statistics', 'and', 'Research', '.']","[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73943,"['The', 'tops', 'of', 'Dovrefjell', 'and', 'Jotunheimen', 'and', 'other', 'parts', 'of', 'southern', 'Norway', 'are', 'the', 'few', 'remnants', 'of', 'a', 'formerly', 'flat', 'surface', 'that', 'existed', 'in', 'Norway', 'prior', 'to', 'uplift', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
22037,"['On', 'September', '22', ',', '2018', ',', 'the', 'ramps', 'connecting', 'I-95', 'and', 'the', 'Pennsylvania', 'Turnpike', 'opened', ',', 'allowing', 'a', 'direct', 'freeway', 'route', 'from', 'Philadelphia', 'to', 'New', 'York', 'City', 'and', 'finally', 'completing', 'I-95', 'as', 'a', 'whole', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
35123,"['During', 'the', 'liberation', 'of', 'Kuwait', 'in', '1990–91', ',', 'the', 'Portuguese', 'Navy', 'logistics', 'ship', 'NRP', '``', 'São', 'Gabriel', '``', 'supported', 'allied', 'forces', 'in', 'the', 'Persian', 'Gulf', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100040,"['All', 'the', 'fells', 'making', 'up', 'the', 'Kentmere', 'Horseshoe', 'can', 'be', 'seen', 'clearly', ',', 'while', 'Cross', 'Fell', 'and', 'the', 'Dun', 'Fells', 'in', 'the', 'Pennines', 'are', 'in', 'sight', 'above', 'Nan', 'Bield', 'Pass', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
58480,"['Mount', 'Hawea', '(', ')', 'is', 'a', 'peak', ',', 'high', ',', 'standing', 'east', 'of', 'Mount', 'Markham', 'in', 'the', 'Frigate', 'Range', ',', 'Antarctica', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]"
30016,"['On', 'the', 'southern', 'flank', ',', 'where', 'no', 'Greek', 'units', 'existed', ',', 'the', 'Turkish', 'forces', 'advanced', '500m', 'to', 'the', 'roots', 'of', 'Pentadaktylos', 'mountains', ',', 'but', 'stopped', 'due', 'to', 'the', 'raging', 'fires', 'that', 'were', 'burning', 'after', 'the', 'bombardment', 'of', 'the', 'area', 'by', 'the', 'Turkish', 'air', 'force', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44105,"['Despite', 'their', 'best', 'efforts', ',', 'early', 'American', 'fur', 'companies', 'in', 'this', 'region', 'had', 'difficulty', 'maintaining', 'the', 'long-distance', 'supply', 'lines', 'from', 'the', 'Missouri', 'River', 'system', 'into', 'the', 'Intermountain', 'West', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
43796,"['Described', 'as', 'an', '``', 'instantly', 'recognizable', 'sad-faced', 'actor', ""''"", ',', 'Schiavelli', 'was', 'diagnosed', 'with', 'Marfan', 'syndrome', 'in', 'childhood', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
47983,"['The', 'team', 'that', 'both', 'clubs', 'defeated', 'for', 'their', 'last', 'respective', 'playoff', 'series', 'victory', 'were', 'the', 'Pittsburgh', 'Penguins', ',', 'of', 'which', 'Panthers', ""'"", 'right', 'winger', 'Jaromir', 'Jagr', 'was', 'a', 'member', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119040,"['However', ',', 'it', 'now', 'seems', 'that', 'the', 'Larentiinae', 'are', 'actually', 'older', ',', 'as', 'indicated', 'by', 'their', 'numerous', 'plesiomorphies', 'and', 'DNA', 'sequence', 'data', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
74935,"['This', 'generation', ""'s"", 'last', 'year', 'was', '1993', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
53631,"['The', 'Truckee', 'Range', 'is', 'a', 'mountain', 'range', 'located', 'in', 'western', 'Nevada', 'in', 'the', 'United', 'States', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
24849,"['The', 'incident', 'was', 'blamed', 'on', 'signalman', 'A.', 'H.', 'Toop', 'of', 'the', 'Lawrence', 'Hill', 'signal', 'box', ',', 'with', 'contributing', 'factors', 'including', 'lax', 'working', 'standards', 'and', 'the', 'driver', 'of', 'the', 'goods', 'train', ',', 'W.', 'G.', 'Atkins', ',', 'failing', 'to', 'pull', 'up', 'to', 'the', 'signal', 'box', 'as', 'required', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
99224,"['The', 'Salt', 'Range', 'contains', 'the', 'great', 'mines', 'of', 'Mayo', ',', '[', '[', 'Khewra', 'Salt', 'Mine', ']', ']', ',', '[', '[', 'Warcha', ']', ']', 'and', '[', '[', 'Kalabagh', ']', ']', ',', 'which', 'yield', 'vast', 'supplies', 'of', 'salt', '.']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61893,"['PWS-23', 'was', 'a', 'Polish', 'heavy', 'bomber', 'and', 'transport', 'plane', 'design', 'created', 'by', 'Zbysław', 'Ciołkosz', 'and', 'Antoni', 'Uszacki', 'of', 'the', 'Podlaska', 'Wytwórnia', 'Samolotów', '(', 'PWS', ')', 'factory', 'in', 'Biała', 'Podlaska', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77445,"['In', '1963', ',', 'he', 'received', 'the', 'Howard', 'Taylor', 'Ricketts', 'Award', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
118246,"['Manitoba', ""'s"", 'highest', 'point', ',', 'Baldy', 'Mountain', ',', 'is', 'also', 'located', 'here.The', 'Parkland', 'region', 'often', 'also', 'includes', 'the', 'Yorkton/Melville', 'Region', 'in', 'Saskatchewan', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109630,"['The', 'tall', 'mountain', 'is', 'located', 'east', 'of', 'the', 'mountain', 'Fløyen', ',', 'making', 'it', 'somewhat', 'difficult', 'to', 'see', 'from', 'the', 'city', 'centre', 'of', 'Bergen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
90018,"['Mount', 'Harmston', 'is', 'part', 'of', 'the', 'Vancouver', 'Island', 'Ranges', 'which', 'in', 'turn', 'form', 'part', 'of', 'the', 'Insular', 'Mountains', '.']","[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
66239,"['Born', 'in', 'Stuttgart', ',', 'the', 'state', 'capital', 'of', 'Baden-Württemberg', ',', 'to', 'Elisabeth', 'and', 'Norbert', 'Klopp', ',', 'a', 'travelling', 'salesman', 'and', 'a', 'former', 'goalkeeper', ',', 'Klopp', 'grew', 'up', 'in', 'the', 'countryside', 'in', 'the', 'Black', 'Forest', 'village', 'of', 'Glatten', 'near', 'Freudenstadt', 'with', 'two', 'older', 'sisters', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93667,"['The', 'region', 'receives', 'a', 'moderating', 'effect', 'on', 'its', 'climate', 'from', 'Pacific', 'Ocean', 'through', 'the', 'cool', 'coastal', 'fogs', 'and', 'breeze', 'that', 'creep', 'into', 'the', 'area', 'from', 'the', 'southwest', 'through', 'Crane', 'Canyon', 'between', 'Sonoma', 'Mountain', 'and', 'Taylor', 'Mountain', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]"
35294,"['The', 'largest', 'historical', 'eruption', 'of', 'the', 'Andes', 'occurred', 'in', '1600', 'at', 'Huaynaputina', 'in', 'Peru', 'in', 'the', 'Central', 'Volcanic', 'Zone', ',', 'and', 'the', 'most', 'active', 'volcano', 'of', 'the', 'Central', 'Volcanic', 'Zone', 'is', 'Láscar', 'in', 'Chile', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]"
127446,"['It', 'is', 'native', 'to', 'the', 'Eastern', 'Arc', 'Mountains', 'and', 'coastal', 'forests', 'of', 'Kenya', 'and', 'Tanzania', '.']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
74653,"['The', 'images', 'revealed', 'river', 'beds', ',', 'craters', ',', 'massive', 'extinct', 'volcanoes', '(', 'such', 'as', 'Olympus', 'Mons', ',', 'the', 'largest', 'known', 'volcano', 'in', 'the', 'Solar', 'System', ';', 'Mariner', '9', 'led', 'directly', 'to', 'its', 'reclassification', 'from', 'Nix', 'Olympica', ')', ',', 'canyons', '(', 'including', 'the', 'Valles', 'Marineris', ',', 'a', 'system', 'of', 'canyons', 'over', 'about', 'long', ')', ',', 'evidence', 'of', 'wind', 'and', 'water', 'erosion', 'and', 'deposition', ',', 'weather', 'fronts', ',', 'fogs', ',', 'and', 'more', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83737,"['Mount', 'Hollywood', 'was', 'founded', 'in', '1905', '.']","[1, 1, 0, 0, 0, 0, 0]"
70803,"['Águila', 'of', 'the', 'Primera', 'División', 'for', 'the', 'Clausura', '2016', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98,"['Mount', 'Diablo', 'has', 'inspired', 'many', 'artists', 'and', 'writers', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0]"
93219,"['In', 'September', '1832', ',', 'he', 'married', 'an', 'inhabitant', 'of', 'the', 'village', 'of', 'Saint-Christophe-en-Oisans', ',', 'in', 'the', 'Dauphiné', 'Alps', ',', 'and', 'settled', 'in', 'the', 'village', 'permanently', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
73537,"['The', 'highest', 'mountain', 'in', 'Southeast', 'Asia', 'is', 'Hkakabo', 'Razi', 'at', 'and', 'can', 'be', 'found', 'in', 'northern', 'Burma', 'sharing', 'the', 'same', 'range', 'of', 'its', 'parent', 'peak', ',', '[', '[', 'Mount', 'Everest', ']', ']', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
21784,"['The', 'highest', 'point', 'of', 'the', 'Ulakhan-Chistay', 'Range', 'is', 'high', 'Mount', 'Pobeda', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]"
60902,"['The', 'day', 'after', ',', 'July', '19', 'in', 'the', 'afternoon', ',', 'Taal', 'Volcano', 'started', 'issuing', 'large', 'mass', 'of', 'smoke', ',', 'according', 'to', 'a', 'telegraphic', 'news', 'from', 'Taal', ',', 'Batangas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36823,"['He', 'was', 'born', 'in', 'Oslo', '.']","[0, 0, 0, 0, 0, 0]"
59113,"['While', 'the', 'Greek', 'army', 'under', 'Dionysius', 'was', 'present', 'near', 'the', 'city', 'of', 'Catana', 'during', 'the', 'battle', ',', 'the', 'Carthaginian', 'army', 'under', 'Himilco', 'was', 'away', 'in', 'the', 'interior', 'of', 'Sicily', ',', 'making', 'a', 'detour', 'around', 'the', 'erupting', 'Mount', 'Etna', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
16330,"['On', 'December', '29', ',', '1914', ',', 'the', 'new', 'Stockton', 'Street', 'Tunne', 'l', 'under', 'Nob', 'Hill', 'opened', ',', 'allowing', 'streetcars', 'from', 'downtown', 'to', 'go', 'to', 'North', 'Beach', 'and', 'the', 'new', 'Marina', 'District', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12281,"['He', 'married', 'twice', ':']","[0, 0, 0, 0]"
7018,"['Portola', 'is', 'a', 'crew', 'change', 'site', 'on', 'the', 'Western', 'Pacific', 'Railroad', '(', 'now', 'Union', 'Pacific', 'Railroad', ')', 'Feather', 'River', 'Route', 'over', 'the', 'Sierra', 'Nevada', 'mountains', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
99597,"['High', 'and', 'rocky', 'towards', 'the', 'centre', 'of', 'the', 'Lake', 'District', ',', 'the', 'Southern', 'Fells', 'progressively', 'take', 'on', 'a', 'moorland', 'character', 'toward', 'the', 'south', 'west', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117799,"['One', 'of', 'these', 'reservoirs', 'is', 'formed', 'by', 'the', 'Thomson', 'Dam', 'on', 'the', 'Thomson', 'River', 'located', 'about', '130', 'km', 'east', 'of', 'Melbourne', 'in', 'Gippsland', ',', 'from', 'where', 'water', 'flows', 'through', 'a', '19', 'km', 'long', 'tunnel', 'through', 'the', 'Great', 'Dividing', 'Range', 'into', 'the', 'Upper', 'Yarra', 'Reservoir', 'and', 'then', 'onto', 'Silvan', 'Reservoir', 'for', 'distribution', 'as', 'drinking', 'water', 'in', 'Melbourne', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113917,"['The', 'larger', 'prefecture-level', 'city', 'of', 'Changde', 'is', 'adjacent', 'to', 'Dongting', 'Lake', 'to', 'the', 'east', ',', 'the', 'city', 'of', 'Yiyang', 'to', 'the', 'south', ',', 'Wuling', 'and', 'Xuefeng', 'Mountain', 's', 'to', 'the', 'west', ',', 'and', 'Hubei', 'province', 'to', 'the', 'north', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
89732,"['It', 'also', 'passes', 'through', 'the', 'San', 'Francisco', 'Peaks', ',', 'the', 'highest', 'mountains', 'in', 'Arizona', '.']","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
85660,"['FADD', 'knockout', 'in', 'mouse', 'embryos', 'is', 'lethal', ',', 'showing', 'a', 'role', 'for', 'FADD', 'in', 'embryonic', 'development', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
61662,"['Theodor', 'Fontane', 'visited', 'Thale', 'and', 'the', 'surrounding', 'area', 'several', 'times', 'and', 'made', 'the', 'Bode', 'Gorge', 'an', 'important', 'setting', 'for', 'his', 'novel', ',', 'Cécile', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30371,"['The', 'Doły', 'Jasielsko-Sanockie', ',', '(', 'Jasielsko–Sanockie', 'Valleys', ',', 'Jasło', 'and', 'Sanok', 'Valleys', ',', 'the', 'Jasło-Sanok', 'Basin', 'or', 'Jasielsko-Sanockie', 'Pits', ')', 'is', 'a', 'mountain', 'range', 'stretching', 'between', 'the', 'Wisłoka', 'and', 'San', 'Rivers', 'in', 'the', 'West', 'Carpathian', 'Plateau', 'and', 'Central', 'Beskidian', 'Piedmont', 'in', 'Poland', '.']","[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
19986,"['Piton', 'de', 'la', 'Fournaise', 'is', 'one', 'of', 'the', 'most', 'active', 'volcanoes', 'in', 'the', 'world', ',', 'with', 'more', 'than', '150', 'recorded', 'eruptions', 'since', 'the', '17th', 'century', '.']","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
